Date,Open,High,Low,Close,Adjusted Close,Volume,Start Date,End Date,President,House,Senate,Sector
2024-04-26,139.38,141.56,138.93,139.96,138.8981,40232726,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2024-04-19,140.12,140.63,138.21,138.95,137.8957,46808621,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2024-04-12,143.11,143.355,138.46,138.91,137.856,54466845,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2024-04-05,147.64,147.73,141.61,143.22,142.1333,48341196,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2024-03-22,145.43,146.22,144.52,145.44,144.3365,34318072,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2024-03-15,146.1,147.7,144.845,145.36,143.738,42873371,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2024-03-08,145.92,147.25,144.55,146.43,144.7961,42727680,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2024-03-01,147.77,148.11,144.51,146.34,144.7071,40838522,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2024-02-23,145.73,148.2701,144.24,147.86,146.2102,34659066,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2024-02-16,143.82,146.605,142.15,145.62,143.9951,45235739,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2024-02-09,142.5,145.03,141.78,144.01,142.4031,41795747,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2024-02-02,139.4,142.645,139.31,141.99,140.4056,41526160,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2024-01-26,139.58,140.675,137.21,139.27,137.716,39151696,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2024-01-19,140.17,140.36,137.52,139.46,137.9039,33535585,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2024-01-12,139.16,141.56,138.59,140.52,138.9521,42182819,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2024-01-05,136.04,140.0,135.965,139.12,137.5677,42310687,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-12-29,134.91,136.695,134.74,136.38,134.8582,20518893,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-12-22,134.06,135.44,132.72,135.02,133.5134,30336621,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-12-15,132.78,136.51,132.13,134.16,132.0729,43265653,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-12-08,131.48,132.45,131.09,132.07,130.0154,32137046,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-12-01,130.85,131.97,129.33,131.83,129.7792,40884686,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-11-24,127.75,131.155,127.66,131.13,129.0901,25729666,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-11-17,126.4,128.99,125.67,128.25,126.2549,46285640,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-11-10,127.95,128.89,124.6,126.27,124.3057,50995403,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-11-03,123.78,128.2,122.89,127.41,125.4279,66474401,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-10-27,127.97,128.4,122.59,123.14,121.2244,61412636,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-10-20,130.71,131.92,127.77,128.06,126.0678,57569949,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-10-13,129.65,131.6699,129.125,130.19,128.1647,48105912,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-10-06,128.33,130.42,126.88,130.01,127.9875,58372725,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-09-29,130.02,130.895,128.15,128.74,126.7372,46737483,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-09-22,131.86,132.51,130.0,130.15,128.1253,34932527,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-09-15,132.0,133.65,131.851,132.19,129.6016,36596533,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-09-08,133.64,133.735,130.83,132.06,129.4742,43655492,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-09-01,133.88,135.66,133.18,133.57,130.9546,43122123,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-08-25,133.48,134.39,132.42,133.41,130.7977,39839643,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-08-18,135.69,136.51,133.1,133.53,130.9154,47931346,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-08-11,132.8,136.53,132.73,135.67,133.0135,47816943,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-08-04,134.95,135.0,132.075,132.4,129.8075,58660495,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-07-28,136.24,136.845,134.415,135.19,132.5429,43741034,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-07-21,131.35,136.66,130.61,136.24,133.5723,52478805,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-07-14,129.01,132.115,129.0,131.7,129.1212,47481217,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-07-07,132.35,132.35,128.93,129.0,126.4741,30145300,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-06-30,131.67,133.04,129.98,132.73,130.1311,42673583,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-06-23,130.41,132.63,130.39,132.0,129.4154,34163339,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-06-16,130.35,133.25,129.7,132.21,129.0888,49219558,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-06-09,130.61,131.38,128.78,130.42,127.3411,41842627,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-06-02,126.89,130.55,126.05,130.32,127.2434,45979100,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-05-26,131.5,132.36,126.91,127.53,124.5193,52064370,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-05-19,132.21,132.3,129.555,131.31,128.2101,49818489,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-05-12,133.39,133.43,131.54,132.19,129.0693,33706760,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-05-05,133.72,134.9,131.84,133.59,130.4362,47397120,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-04-28,134.44,135.26,130.62,133.53,130.3777,42102497,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-04-21,134.61,134.76,132.7707,134.3,131.1295,34634819,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-04-14,133.16,135.81,132.46,134.57,131.3931,41906352,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-03-31,128.2,129.53,126.74,129.46,126.4037,41698976,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-03-24,125.58,128.27,124.84,127.3,124.2947,48144674,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-03-17,123.75,127.56,123.6,125.86,122.4171,84207225,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-03-10,129.26,129.7,123.67,124.15,120.7539,62304686,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-03-03,129.21,129.57,126.39,129.17,125.6366,48099364,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-02-24,131.03,131.57,128.13,128.51,124.9946,35348680,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-02-17,132.51,134.01,130.08,131.99,128.3794,38140697,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-02-10,132.5,133.245,131.025,132.49,128.8657,34778012,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-02-03,132.61,134.81,131.455,132.69,129.0603,46510553,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-01-27,133.99,135.12,132.21,132.86,129.2256,31680601,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-01-20,135.38,135.6121,132.26,133.91,130.2469,33157772,2023-01-20,2025-01-19,Democratic,Republican,Democratic,Health Care
2023-01-13,135.81,135.86,133.15,135.45,131.7448,36616569,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2023-01-06,135.96,136.57,133.61,135.67,131.9587,29599185,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-12-30,136.36,137.045,134.47,135.85,132.1338,24771703,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-12-23,134.93,136.63,133.71,136.1,132.377,26804915,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-12-16,138.07,141.77,134.78,135.53,131.2796,46030351,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-12-09,138.88,140.0,136.7145,137.98,133.6528,35488359,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-12-02,136.73,140.16,135.05,139.78,135.3964,42763885,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-11-25,134.29,137.26,134.14,137.15,132.8488,22523356,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-11-18,133.53,134.84,131.86,134.57,130.3498,38063133,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-11-11,131.02,135.05,130.53,133.13,128.9549,46852798,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-11-04,132.17,134.03,128.7,130.81,126.7077,42115782,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-10-28,127.6,132.96,127.6,132.86,128.6934,35626703,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-10-21,124.69,127.8,123.01,126.54,122.5716,41743651,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-10-14,122.91,126.4,119.95,123.9,120.0144,53971647,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-10-07,121.99,127.545,121.62,122.62,118.7745,52426426,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-09-30,122.0,124.455,120.7,121.11,117.3119,63231926,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-09-23,126.14,126.29,121.2,122.73,118.8811,56171534,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-09-16,131.0,132.05,126.26,127.45,122.9604,47425876,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-09-09,125.48,130.85,124.68,130.5,125.903,36974940,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-09-02,126.52,127.66,124.39,124.99,120.5871,44533594,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-08-26,132.1,132.52,127.19,127.29,122.8061,35323268,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-08-19,133.55,134.47,131.845,132.92,128.2377,34876783,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-08-12,131.7,133.69,131.05,133.62,128.9131,35601012,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-08-05,131.66,132.8,130.37,131.45,126.8195,36802629,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-07-29,129.93,133.805,129.81,132.4,127.7361,40014498,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-07-22,130.33,130.92,127.02,129.83,125.2566,39398123,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-07-15,130.01,131.14,125.2286,130.2,125.6136,43073948,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-07-08,128.43,132.0389,126.17,130.74,126.1345,32331678,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-07-01,129.2,130.59,126.86,129.68,125.1119,45704440,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-06-24,121.06,129.22,120.66,129.2,124.6488,40567500,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-06-17,123.01,123.76,118.75,119.89,115.193,57595850,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-06-10,130.75,131.66,124.9998,125.49,120.5736,39382104,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-06-03,132.84,133.08,128.17,129.82,124.7339,36428861,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-05-27,130.65,134.05,129.7,134.02,128.7694,49546425,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-05-20,128.45,131.39,126.46,129.78,124.6955,50410238,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-05-13,128.33,129.09,125.28,128.6,123.5617,86466267,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-05-06,130.18,133.25,127.38,129.78,124.6955,94105473,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-04-29,133.28,134.86,130.085,130.29,125.1855,86192637,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-04-22,138.5,140.83,133.525,133.67,128.4331,64459163,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-04-08,137.76,143.42,136.5,142.83,137.2342,91999683,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-04-01,136.5,138.95,136.01,138.07,132.6607,68176651,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-03-25,136.5,137.67,134.0,136.27,130.9313,44281870,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-03-18,129.98,137.16,129.47,136.99,131.2131,64680154,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-03-11,131.69,131.94,127.47,128.94,123.5025,73653147,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-03-04,128.85,132.64,128.235,132.52,126.9316,67781019,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-02-25,127.06,131.27,124.06,130.95,125.4278,65931985,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-02-18,129.98,130.94,127.08,127.51,122.1329,57548541,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-02-11,132.35,134.46,130.09,130.25,124.7573,58577418,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-02-04,130.24,133.67,129.98,132.3,126.7209,73124428,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-01-28,128.3,130.53,124.92,130.48,124.9776,126266727,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-01-21,132.75,133.48,129.26,129.47,124.0102,71969361,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-01-14,133.76,136.83,132.69,134.07,128.4162,66728994,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2022-01-07,140.29,140.55,134.07,134.35,128.6844,69012753,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-12-31,139.8,141.975,139.65,140.89,134.9486,35863720,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-12-17,134.58,139.59,134.58,137.92,131.5955,79002148,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-12-10,130.71,134.86,130.505,134.58,128.4087,60000478,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-12-03,132.69,133.22,128.84,130.37,124.3917,98489143,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-11-26,133.16,133.72,131.35,131.97,125.9184,41879164,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-11-19,134.12,134.63,132.72,132.97,126.8725,39844476,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-11-12,133.1,134.12,132.58,133.81,127.674,41588990,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-11-05,133.94,135.34,131.895,132.86,126.7675,80369205,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-10-29,131.73,133.99,130.71,133.82,127.6835,56450798,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-10-22,127.41,131.72,126.55,131.67,125.6321,51090739,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-10-15,126.83,128.55,124.765,127.97,122.1018,49295640,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-10-08,126.81,128.4,124.5,126.94,121.119,93413896,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-10-01,131.6,131.76,125.28,127.33,121.4911,85079197,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-09-24,131.03,133.29,130.01,131.98,125.9279,58280200,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-09-17,133.89,133.97,131.7,133.0,126.4513,56479990,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-09-10,136.34,136.56,133.12,133.19,126.6319,35192647,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-09-03,134.51,137.045,133.965,136.85,130.1117,38768428,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-08-27,136.88,136.98,134.41,134.63,128.001,36589346,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-08-20,133.69,136.81,133.23,136.11,129.4082,53629252,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-08-13,133.13,133.79,131.71,133.69,127.1073,46339547,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-08-06,132.67,134.47,131.94,132.94,126.3943,39555056,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-07-30,131.11,132.635,130.105,132.15,125.6432,35906878,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-07-23,127.78,131.61,126.23,131.48,125.0061,60375195,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-07-16,128.71,129.6,127.48,128.62,122.287,41545802,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-07-09,127.91,129.105,127.11,128.71,122.3725,43459836,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-07-02,125.83,128.41,125.41,128.29,121.9732,43688810,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-06-25,123.65,126.08,123.2,125.7,119.5107,35729490,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-06-18,124.48,125.5,123.57,123.74,117.1955,39892834,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-06-11,122.39,125.58,121.21,124.55,117.9627,49052637,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-06-04,123.75,123.79,120.61,122.09,115.6328,51087027,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-05-28,125.0,125.2499,122.86,123.6,117.0629,36769362,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-05-21,123.31,125.66,121.59,124.36,117.7827,41209055,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-05-14,124.52,125.19,121.61,123.45,116.9208,48969536,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-05-07,121.99,124.72,121.73,124.07,117.508,66908935,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-04-30,123.61,123.62,121.03,121.33,114.913,36032387,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-04-23,121.25,123.96,120.8892,123.68,117.1387,39800361,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-04-16,117.78,121.615,117.59,121.48,115.055,36911838,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-04-09,116.98,118.02,116.187,117.95,111.7117,28362524,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-03-26,114.6,117.17,113.35,117.02,110.8309,47766149,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-03-19,114.39,115.75,114.2,115.07,108.6108,44412175,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-03-12,113.11,115.2,112.6,114.6,108.1672,49357203,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-03-05,113.53,114.61,109.93,113.02,106.6759,69851740,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-02-26,113.86,115.36,112.32,112.61,106.2889,54834313,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-02-19,117.43,117.54,114.31,114.41,107.9879,31699758,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-02-12,116.08,117.41,115.465,117.28,110.6968,28121922,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-02-05,115.97,116.95,114.615,115.67,109.1772,46901951,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-01-29,117.66,118.9856,114.05,115.03,108.5731,48652128,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-01-22,117.9,118.6889,117.23,117.59,110.9894,23659148,2021-01-20,2023-01-19,Democratic,Democratic,Democratic,Health Care
2021-01-15,117.42,118.13,115.83,116.97,110.4042,37040681,2019-01-20,2021-01-19,Republican,Democratic,Republican,Health Care
2021-01-08,113.88,117.91,111.11,117.39,110.8006,63585505,2019-01-20,2021-01-19,Republican,Democratic,Republican,Health Care
2020-12-18,112.53,113.27,110.77,113.0,106.2143,30972990,2019-01-20,2021-01-19,Republican,Democratic,Republican,Health Care
2020-12-11,112.42,113.16,110.91,111.68,104.9736,31776361,2019-01-20,2021-01-19,Republican,Democratic,Republican,Health Care
2020-12-04,109.48,112.56,108.9,112.54,105.782,51581913,2019-01-20,2021-01-19,Republican,Democratic,Republican,Health Care
2020-11-27,109.34,109.58,107.84,109.44,102.8681,33456156,2019-01-20,2021-01-19,Republican,Democratic,Republican,Health Care
2020-11-20,113.01,113.19,108.235,108.8,102.2666,44419875,2019-01-20,2021-01-19,Republican,Democratic,Republican,Health Care
2020-11-13,113.92,114.41,109.98,112.12,105.3872,57338226,2019-01-20,2021-01-19,Republican,Democratic,Republican,Health Care
2020-11-06,103.16,111.42,102.41,109.92,103.3193,70807884,2019-01-20,2021-01-19,Republican,Democratic,Republican,Health Care
2020-10-30,106.95,107.08,100.31,101.66,95.5553,53176333,2019-01-20,2021-01-19,Republican,Democratic,Republican,Health Care
2020-10-23,108.2,108.6,105.57,107.82,101.3454,33032037,2019-01-20,2021-01-19,Republican,Democratic,Republican,Health Care
2020-10-16,108.85,109.525,106.13,107.92,101.4394,31498485,2019-01-20,2021-01-19,Republican,Democratic,Republican,Health Care
2020-10-09,104.91,108.68,104.785,108.36,101.853,33860901,2019-01-20,2021-01-19,Republican,Democratic,Republican,Health Care
2020-10-02,104.01,106.4,103.41,104.16,97.9052,37221244,2019-01-20,2021-01-19,Republican,Democratic,Republican,Health Care
